sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria,sudoku_board_name
1500,25,10000,10,rank,uniform,random,4,57,-3,29.204751014709473,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,17.86036992073059,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,21.11214280128479,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-3,22.02074384689331,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,29.323837280273438,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-7,18.879849910736084,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,21.035825967788696,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,29.932652711868286,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,17.992649793624878,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-6,19.71174192428589,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,25.794163942337036,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-5,31.08647608757019,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-6,17.313228130340576,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,22.572848796844482,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,325.2363209724426,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,30.711127042770386,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-5,295.5590410232544,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,21.510539054870605,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,20.14726185798645,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-3,33.96472501754761,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,27.648152112960815,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,21.76711416244507,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,21.437580823898315,saturate_50,sudoku7
